Name,Hash_Key,Offcd ,Wk_S,Wk_E,Jbt
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1937.07,1938.10,任陕甘宁边区甘泉县县委常委、县长(1937年10月起)
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1939.00,1941.02,任陕甘宁边区三边分区专署行政专员、地委常委
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1941.02,  ,在延安中共中央党校学习并任五部副主任学习
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1945.04,1945.06,作为陕甘宁边区代表团成员参加中共七大
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1946.07,1947.11,任热河省热中行政督察专员公署专员
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1947.11,1948.12,任中共热河省热中地委书记兼热中军分区政治委员(1948年8月起)
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1949.04,1949.09,兼任热河军区副政治委员
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1949.10,1949.11,任热河军区副政治委员
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1949.11,1952.10,任中共热河省委第二书记，1950年1月至10月兼任省委纪律检查委员会书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1950.06,1952.10,任热河省人民政府委员
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1950.08,1954.07,任中共松江省委第二书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1951.06,1954.07,任松江省各界人民代表会议协商委员会主席
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1952.06,1954.07,任松江省人民政府主席、党组书记(至1953年11月)
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1953.07,1954.07,兼任松江省财政经济委员会党组书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1954.07,1956.07,任中共黑龙江省委副书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1954.08,1955.04,任黑龙江省各界人民代表会议协商委员会主席
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1956.07,1963.01,任中共黑龙江省委书记处书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1958.06,1960.12,兼任中共松花江地委第一书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1960.05,1961.02,兼任黑龙江省军区政治委员，1960年7月至1963年11月任党委书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1960.10,1967.08,任中共中央东北局书记处候补书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1960.12,1966.01,兼任东北局秘书长
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1975.00,  ,任辽宁省革命委员会财贸组第二副组长
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1976.10,1977.10,任第七机械工业部党的核心小组副组长
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1978.10,1979.01,任第七机械工业部党组副书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1979.01,1981.10,任中共山东省委书记、山东省革命委员会副主任（至1979年12月）
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1980.12,1981.10,任山东省副省长
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1981.10,1985.05,任中共吉林省委第一书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1982.01,  ,兼任吉林省军区第一政治委员
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1985.09,1987.11,任中共中央纪律检查委员会常委、书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1945.04,  ,时任中央党校五部副主任，年仅27岁的他，以候补代表的资格，参加了党的第七次全国代表大会
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1956.09,  ,时任黑龙江省军区政委、年仅38岁的强晓以黑龙江省代表的资格参加了党的第八次全国代表大会
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1975.00,  ,他先后任第七工业部副部长、党的核心小组副组长、党组副书记，1980年10月任中共山东省委书记，1981年10月任吉林省委第一书记
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1982.00,  ,在中共第十二次全国代表大会上当选为中央委员，1985年在中国共产党全国代表会议上增选为中央纪律检查委员会委员
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,1987.10,  ,在党的十三次代表大会上，当选为中央顾问委员会委员
强晓初,37b391e0f5d5326bf2f4e3d007629f7e5d490d67,0000013453,2007.10,  ,党的十七大在北京召开，强晓初又一次被确定为列席代表，但是他却再也不能参加党的会议了
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1903.09,1975.03,江西省抚州市临川钟岭乡人，中华人民共和开国元勋、杰出的政治家
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1975.03,  ,因病去世，享年72岁
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1903.11,  ,出生于江西抚州市临川钟岭乡环洲，父亲是著名的民主人士饶思诚
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1919.00,  ,五四运动爆发时，饶漱石在南昌读书，参加南昌的学生运动读书
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1923.00,  ,加入中国社会主义青年团，任江西九江市地方团组织第二支部书记
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1924.00,  ,夏秋之间，饶漱石入上海大学学习，参加了李立三等在上海沪西小沙渡创办的工人俱乐部的领导工作大学
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1925.00,  ,加入中国共产党
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1926.00,1927.03,担任由陈独秀、周恩来等人组成的上海工人武装起义特别行动委员会委员
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1928.00,  ,饶漱石作为中央代表团成员、江西省委特派员到赣东北巡视工作
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1929.00,  ,到东北任共青团北满省委书记，中共满洲临时省委常委、满洲省委代理书记(刘少奇出狱后任中共满州省委宣传部长，曾一度为饶的部下)
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1930.04,  ,饶漱石因所谓“满洲破坏案”，与赵尚志等30人一同被逮捕入狱，内定为枪决，后经党组织派人做张学良的工作，才改为监禁
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1931.00,  ,“九一八”事变饶漱石和赵尚志等人一同被党组织营救出狱
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1932.00,  ,饶漱石回国在上海做工会工作，先后任上海工人联合会主任兼党团书记、中华全国总工会宣传部部长兼秘书长、中华全国总工会上海执行局党团书记，多次组织领导上海工人罢工和学生游行学生
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1933.00,  ,饶漱石调任中华全国总工会华北办事处主任，8月兼任河北临时省委代理书记
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1935.00,  ,赴苏联，饶漱石任中国驻赤色职工国际代表
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1936.00,  ,先后被派到美国、法国，还先后主编或创办过《先锋报》、《救国时报》、《华侨日报》
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1938.02,  ,饶漱石出席了在英国伦敦召开的世界反侵略大会，并用赵建生笔名撰写了《为自由和平而战的中国工人阶级》一文
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1945.06,  ,当选为中共第七届中央委员
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1946.10,  ,饶漱石任中共中央副秘书长兼组织部部长，仍兼任中共中央华东局书记兼新四军、山东军区政委
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1947.01,  ,饶漱石任华东军区兼任中共中央华东局书记，中共华东局党政最高负责人，陈毅为华东野战军司令员兼政委
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1947.00,  ,华中野战军和山东野战军合并为华东野战军
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1947.02,  ,到1947年7月，饶漱石作为华东军区和华东局负责人，从后勤上支持莱芜战役、孟良崮战役、白塔埠战役、蒙泰战役、南麻、临朐战役等
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1949.00,  ,中华人民共和国成立任华东军政委员会主席、中共中央华东局书记、中央人民政府委员、中央人民革命军事委员会委员、中华人民共和国第一任上海市市委书记
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1950.08,  ,第三野战军前委与华东军区合并饶漱石任华东军政委员会主席兼华东军区暨第三野战军政委
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1953.00,  ,调任中共中央组织部长和中共中央副秘书长
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.02,  ,在中共七届四中全会上受到批判
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1955.00,  ,被开除出党
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1965.08,  ,因潘汉年案件，中华人民共和国最高人民法院判处他有期徒刑14年，剥夺政治权利10年
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1965.09,  ,被假释出狱
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1975.03,  ,在牢狱中因病去世，享年72岁
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1941.01,  ,在皖南事变已经发动、新四军副军长项英和政治部主任袁国平擅自离队的情况下，饶漱石、叶挺领衔以东南局名义向中央发出两封电报，一封电报痛陈敌情：“我江南遵令北移被阻，战况激烈，请向国民党严重交涉
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1946.00,  ,饶漱石参加军调处，往北京、东北进行国共军事调停工作
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1942.00,1945.00,从上海购进的军需物资总量，近2400吨，货值银元5亿元
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1946.00,  ,中央重新派饶漱石回到华东，全面掌握华东的党、政
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1946.00,  ,已经获任中央副秘书长兼中央组织部部长的铙漱石被中央重新派回到华东，饶漱石任中共中央华东局书记兼新四军、山东军区政委
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1947.01,  ,华东野战军和华东军区成立，饶漱石任华东军区，从后勤上支援了莱芜战役、孟良崮战役、白塔埠战役、南麻、临朐战役等军事行动
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1947.10,  ,中央电令饶漱石、黎玉统管华东野战军山东兵团（即华野内线兵团）作战，饶漱石领导了胶东保卫战、周张战役、潍县战役、兖州战役，陈毅和粟裕负责华东野战军外线兵团（华野西兵团）作战，陈毅调任华中局第二书记
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1942.03,  ,刘少奇离开华中抗日根据地，返回延安，铙漱石代理华中局书记和新四军政委，新四军军部转移到淮南盱眙地区的黄花塘
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1949.12,  ,中央人民政府委员会举行第四次会议，会上通过了任命饶漱石、高岗、林彪、彭德怀、刘伯承分别为华东、东北、中南、西北、西南五大区主席的决议
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1949.12,  ,中央人民政府第四次会议讨论通过，饶漱石为华东军政委员会主席，粟裕、曾山等为副主席的华东军政委员会成员人选
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1952.00,  ,中央撤消各大行政区、军政委员会和人民政府，改为行政委员会
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1953.12,  ,晚，毛泽东去杭州路过上海作短暂停留时，向前来迎接的谭震林、张鼎丞、粟裕3位华东负责同志说了饶漱石的问题
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.01,  ,中旬，《关于增强党的团结的决议(草案)》在少奇同志主持下草拟完成由杨尚昆送往杭州
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.01,  ,毛泽东向党中央建议，在七届四中全会前先把《决议(草案)》用电报发给参加会议的同志，要他们准备意见
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.01,  ,毛泽东电告刘少奇，重申：“关于四中全会开会的方针，除文件表示者外，任何同志的自我批评均表示欢迎，但应尽量避免对任何同志展开批评，以便等候犯错误同志的觉悟
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.02,1954.10,党的七届四中全会本着毛两次建议的精神召开，一致通过了《关于增强党的团结的决议》
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.02,1954.02,基本上每天用半天时间，由周恩来主持召开高岗问题座谈会，由邓小平、陈毅、谭震林主持召开饶漱石问题座谈会，听取与会者对高、饶问题的揭发和批评，并就一些重要问题核对事实，也听取高、饶本人的申辩和检讨
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1943.00,  ,夏天，潘汉年从新四军淮南根据地到上海同李士群联系时，李借故把他骗到南京，用劫持的手段拉他去见汪精卫，这件事他在回到根据地由于种种原因，一直没有向组织上报告过，胡均鹤已被逮捕审查，自然会将有关情况交代出来
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1983.00,  ,党中央对扬帆同志同样作出了彻底平反、恢复名誉的决定
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1967.00,  ,公安部按照中央文革的一纸命令将饶漱石重新抓入监狱
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1975.03,  ,饶因胸部难受进医院，当天夜里因病毒性肺炎不治病故
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.05,  ,由邓小平、陈毅、谭震林主持的饶漱石专案组给中央提出了一个结案报告，其中有这样一段话：“对饶漱石在执行中央路线方面暴露出来的资产阶级观点，会议做了很多的揭发
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.00,  ,中共七届四中全会揭露了他与高岗图谋进行分裂中国共产党、篡夺党政最高权力的阴谋活动
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1955.03,  ,被开除出党
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1953.06,1953.08,的全国财经工作会议期间，散布流言蜚语，贬低刘少奇、周恩来，又利用毛泽东对薄一波等人搞的新税制不满，在会上对薄进行猛烈批评，并把刘少奇的一些话安在薄一波身上来批
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.09,,召开的第一届全国人民代表大会第一次会上选举刘少奇为人大常委会委员长，周恩来为国务院总理来看，高岗说的不完全是造谣
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.02,1954.10,召开了党的七届四中全会
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.08,  ,3点，高岗服“速可眠”再次自杀身亡
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1954.09,  ,毛泽东就高岗自杀身亡一事签署了一份给苏共中央的通知，里有这样一句话：“高岗用结束自己生命的实际行动，宣告他同党，同中国人民的最后决裂”
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1978.00,  ,虽然在全国范围内开展了一场关于真理标准问题的讨论，使人民的思想得到了很大的解放
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1980.00,  ,在拨乱反正中，对起草《关于建国以来党的若干历史问题的决议》的意见
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1981.00,  ,中央纪律检查委员开始对潘汉年、扬帆案进行全面的复查
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1982.08,  ,中共中央正式发出了《关于为潘汉年同志平反昭雪恢复名誉的通知》的红头文件
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1986.08,  ,中央在出版《毛泽东著作》两卷本时，在第436条注释中写道：饶漱石在任中共华东局第一书记兼上海市委第一书记期间，直接领导潘汉年等在反特方面的工作，由于潘汉年被错定为“内奸分子”，饶漱石主持反特工作中的一些活动被错定其为内奸活动，他因此被认定犯有反革命罪，并被判刑
饶漱石,2e609ac9b8781a54994b5a7769bb06925f56861e,0000013568,1989.05,  ,《中国共产党党务工作大词典》出版
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1945.01,  ,加入中国共产党
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1944.08,  ,参加革命工作，中国人民大学企业管理专修科毕业，大专学历，工程师大学
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1944.00,1946.00,苏北滨海县民运队队员，在苏北公学、华中建设大学、山东大学政治系学习
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1946.00,1950.00,任东北局组织部干事，吉林化工厂机械场副主任，锦西炼油厂机电科科长、机械场主任，锦西化工总厂三分厂主任
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1950.00,1951.00,在中国人民大学专修科学习
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1951.00,1952.00,任东北工业部干部学校组教科科长
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1952.00,1958.00,任重工业部大连工程公司第一副经理，吉林第八机械安装公司经理，化学工业部吉林化工建设总公司副经理，化工部第一安装公司经理
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1958.00,1966.00,任化工部兰州化工厂副厂长，兰州化学工业公司副经理，开封化肥厂指挥部指挥长，第七化建公司经理
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1966.00,1969.00,“文化大革命”中待分配工作
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1969.00,1970.00,任化工部青海七○五工程指挥部副指挥
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1970.00,1978.00,任北京石油化工总厂领导小组副组长、基建指挥部第一副指挥，北京市城市规划局领导小组副组长，北京市国防一办副主任、党组成员
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1978.00,1984.00,任第七机械工业部副部长、党组成员，国家计划委员会副主任、党组成员
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1984.00,1985.06,任城乡建设环境保护部部长、党组书记，国家计委副主任、党组成员
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1985.06,1987.11,任中共上海市委书记
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1987.11,1989.06,任中共中央书记处书记
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1989.06,  ,中共第十三届中央委员会第四次全体会议免去中央书记处书记的职务
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1991.04,1993.04,任国家计委副主任、党组成员
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1993.03,  ,当选为政协第八届全国委员会常务委员
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,1993.00,  ,任中国农村发展信托投资公司理事长、中国企业发展研究中心顾问
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,2004.03,  ,离职休养
芮杏文,56343446770253c9f04207f1fc86294e4f41b216,0000013633,2005.06,  ,在北京逝世，享年78岁
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1925.04,  ,加入中国共产党，同年夏在宁波带头参加声援上海五卅运动的爱国斗争
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1926.00,  ,夏毕业后回乡从事农民运动，组织农民协会，成立村中共支部，任书记毕业
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1928.01,,上海，考入上海东亚同文书院学习，担任共青团法南区委书记
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1929.00,  ,夏担任中共上海青年反帝大同盟党团书记，7月赴苏联入莫斯科列宁学院深造，攻读马克思列宁主义理论学院
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1931.00,  ,后因患重病休息，暂时失掉组织关系
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1932.02,  ,赴日本东京，考入日本铁道学校，并重新接上中共组织关系考入
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1934.00,  ,秋回到上海，经中共组织安排，不久重返日本东京
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1935.10,  ,因在东京同上海失去组织联系，又回到上海，几经周折终于接上关系
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1936.00,  ,参加文化界抗日救亡宣传工作，同年冬任全国各界救国会组织部干事
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1937.00,  ,担任中共上海临时工作委员会委员，参加重建统一的上海党组织的准备工作
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1940.00,  ,曾任中共江苏省委代理书记
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1942.00,  ,秋随省委撤到淮南抗日根据地
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1943.00,  ,先后任中共华中局党校教务处处长、中共淮南区党委宣传部部长、城工部部长
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1948.00,  ,秋兼任上海局策反委员会副书记，主持指导策动国民党海军重庆号和第二舰队的起义
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1954.12,  ,担任浙江省省长兼中共浙江省委统战部部长
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1957.00,  ,被错划为右派，同年12月被开除党籍，撤销职务
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1925.00,  ,年仅17岁的沙文汉加入了中国共产党
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1927.00,  ,元旦，乘浙军第一师独立、宁波段承泽军阀部队闻风逃遁之际，中共忠义区委员会又组织发动奉化各区乡数千农民进城配合县城大桥的学生和其他市民，轰走了奉化县的知事，大大推进了农民运动的发展学生
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1933.00,1935.00,为寻找组织关系，沙文汉与妻子陈修良一度流亡日本，参与国际、国内情报系统的工作
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1936.04,  ,党中央派冯雪峰重建上海地下党并成立临时工作委员会，调查、整理在职工人、学生、妇女中以及文化、戏剧界等方面得以保存下来的党组织和党的工作阵地学生
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1937.00,  ,秋冬间，上海地下党的统一领导机构中共江苏省委正式成立
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1937.11,  ,日寇占领上海，英法租界成为孤岛
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1939.04,  ,八路军驻沪办事处又借美商好华图书公司的招牌出版《时论丛刊》，大量刊载周恩来、朱德、项英、陈毅的文章，并转载列宁和共产国际的一些文章
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1948.00,,上海影剧协会，广泛联络影剧界群众，做好上层统战工作，扩大了党在上层人士中的影响
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1947.05,  ,震撼全国的“反饥饿、反内战、反迫害”运动爆发了
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1948.00,  ,下半年，解放战争进入战略决战阶段
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1932.00,  ,他曾作诗《自勉》：“吾道无人识，频年独苦行
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1956.07,  ,在浙江省党代会上，时任新中国建立后第一任浙江省省长的沙文汉同志发言，明确指出党政不分问题，主张党政分工、实现党内民主
沙文汉,fb915eb1ac87bf9f1687be31bf47a005baecff47,0000013658,1957.10,  ,开始揭发批判沙文汉，说他所提出的“党政分工”是“资产阶级政权观点”，“包庇党内外右派宋云彬、李士豪、陈修良、黄源等”
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1900.01,1965.03,江西弋阳县邵家坂人，是我党我军早期的无产阶级革命家、军事家，著名的农民运动领袖
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1900.01,1965.03,字守壹，又名三崽
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1931.11,  ,和1934年6月两次当选中华苏维埃临时中央人民政府执行委员和中央军事委员会委员
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1928.01,  ,方志敏、邵式平等领导弋（阳）横（峰）农民武装起义，给国民党反动派以沉重打击
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1953.00,  ,“八·一”建军节，新建的庐山登山公路（今山北登山公路），经过8个月艰苦施工，这一天胜利通车了，并在九江市东门口的九江专署大礼堂举行隆重的庐山登山公路通车典礼，邵式平莅会并作报告
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1926.00,  ,在弋阳、横峰地区领导农民运动，建立农民协会和农民自卫军
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1927.00,  ,任中共浮梁县委书记兼中共景德镇市委书记，还曾任过中共江西省委特派员
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1927.00,  ,大革命失败后潜回到家乡弋阳，在山区组织农民开展游击活动
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1927.12,  ,与方志敏、黄道等领导弋(阳)、横(峰)农民武装起义，建立工农革命武装，实行土地革命，开展游击战争，创建赣东北革命根据地
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1929.00,  ,冬任中共信江特委委员、军委书记、信江革命军事委员会主席
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1930.07,  ,赣东北红军扩编为中国工农红军第十军，他任政委、政治部主任，与军长周建屏率部艰苦转战，两度入闽，开展土地革命，使赣东北和闽北联成一片，形成闽浙赣革命根据地
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1931.11,  ,任中央革命军事委员会委员，赣东北省军委书记兼红军学校第五分校校长、政委（第一所红军军校）
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1932.12,  ,任闽浙赣省军委主席、闽浙赣军区政治部主任
邵式平,fb3f3fd4d83171c9b4a0880e9833d1a2ad704a10,0000013692,1933.01,  ,亲率红十军赴中央根据地参加第四次反“围剿”，任红一方面军五军团十一军政治部主任
